status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,Cluster
1,2018-01-22,8,0,0,8,0,0,0,0,0,0
1,2018-01-21,2,1,0,2,0,0,0,0,0,0
1,2018-01-21,32,0,0,32,0,0,0,0,0,2
1,2018-01-20,9,3,0,9,0,0,0,0,0,0
1,2018-01-19,15,0,1,15,0,0,0,0,0,0
1,2018-01-19,15,4,0,15,0,0,0,0,0,0
1,2018-01-18,3,0,0,3,0,0,0,0,0,0
1,2018-01-17,13,0,0,13,0,0,0,0,0,0
1,2018-01-16,9,0,0,9,0,0,0,0,0,0
1,2018-01-15,10,1,0,10,0,0,0,0,0,0
1,2018-01-15,9,0,0,9,0,0,0,0,0,0
1,2018-01-14,8,1,0,8,0,0,0,0,0,0
1,2018-01-13,9,6,0,9,0,0,0,0,0,0
1,2018-01-12,10,0,0,10,0,0,0,0,0,0
3,2018-01-12,60,0,0,60,0,0,0,0,0,2
1,2018-01-11,9,1,0,9,0,0,0,0,0,0
1,2018-01-11,10,0,0,10,0,0,0,0,0,0
1,2018-01-10,15,4,2,15,0,0,0,0,0,0
1,2018-01-10,53,0,2,53,0,0,0,0,0,2
1,2018-01-10,10,1,1,10,0,0,0,0,0,0
1,2018-01-09,17,0,1,17,0,0,0,0,0,0
1,2018-01-08,11,1,0,11,0,0,0,0,0,0
1,2018-01-07,21,2,0,21,0,0,0,0,0,0
1,2018-01-06,10,3,0,10,0,0,0,0,0,0
1,2018-01-05,10,9,1,10,0,0,0,0,0,0
1,2018-01-03,12,2,1,12,0,0,0,0,0,0
1,2018-01-03,18,3,0,18,0,0,0,0,0,0
1,2018-01-02,5,0,0,5,0,0,0,0,0,0
1,2018-01-02,7,0,0,7,0,0,0,0,0,0
1,2017-12-31,45,2,0,45,0,0,0,0,0,2
1,2017-12-31,15,0,1,15,0,0,0,0,0,0
1,2017-12-29,15,0,0,15,0,0,0,0,0,0
1,2017-12-28,23,0,0,23,0,0,0,0,0,0
1,2017-12-27,11,0,1,11,0,0,0,0,0,0
1,2017-12-27,35,1,2,35,0,0,0,0,0,2
1,2017-12-27,25,0,1,25,0,0,0,0,0,0
1,2017-12-27,18,0,1,18,0,0,0,0,0,0
1,2017-12-27,18,2,1,18,0,0,0,0,0,0
1,2017-12-27,8,0,0,8,0,0,0,0,0,0
1,2017-12-26,10,0,0,10,0,0,0,0,0,0
1,2017-12-25,33,6,1,33,0,0,0,0,0,2
1,2017-12-22,6,3,0,6,0,0,0,0,0,0
1,2017-12-22,5,8,0,5,0,0,0,0,0,0
1,2017-12-20,12,1,0,12,0,0,0,0,0,0
1,2017-12-20,12,1,0,12,0,0,0,0,0,0
1,2017-12-19,51,1,0,51,0,0,0,0,0,2
1,2017-12-18,11,1,1,11,0,0,0,0,0,0
1,2017-12-18,3,0,0,3,0,0,0,0,0,0
1,2017-12-17,10,0,0,10,0,0,0,0,0,0
1,2017-12-17,5,2,0,5,0,0,0,0,0,0
1,2017-12-16,9,2,0,9,0,0,0,0,0,0
1,2017-12-16,63,8,2,63,0,0,0,0,0,2
1,2017-12-16,17,3,1,17,0,0,0,0,0,0
3,2017-12-15,17,0,0,17,0,0,0,0,0,0
1,2017-12-15,12,3,0,12,0,0,0,0,0,0
1,2017-12-15,12,0,0,12,0,0,0,0,0,0
1,2017-12-14,17,6,0,17,0,0,0,0,0,0
1,2017-12-14,11,2,0,11,0,0,0,0,0,0
1,2017-12-13,48,0,1,48,0,0,0,0,0,2
1,2017-12-13,4,7,1,4,0,0,0,0,0,0
1,2017-12-11,10,1,0,10,0,0,0,0,0,0
1,2017-12-10,11,3,0,11,0,0,0,0,0,0
1,2017-12-09,44,0,1,44,0,0,0,0,0,2
3,2017-12-08,32,1,0,32,0,0,0,0,0,2
1,2017-12-08,27,0,0,27,0,0,0,0,0,0
1,2017-12-07,14,3,0,14,0,0,0,0,0,0
1,2017-12-06,4,0,1,4,0,0,0,0,0,0
1,2017-12-05,16,1,1,16,0,0,0,0,0,0
1,2017-12-04,18,0,0,18,0,0,0,0,0,0
1,2017-12-04,76,34,2,76,0,0,0,0,0,1
1,2017-12-03,12,0,0,12,0,0,0,0,0,0
1,2017-12-03,6,0,0,6,0,0,0,0,0,0
1,2017-12-02,6,0,0,6,0,0,0,0,0,0
1,2017-12-01,96,3,1,96,0,0,0,0,0,1
1,2017-12-01,12,1,1,12,0,0,0,0,0,0
1,2017-11-30,13,0,1,13,0,0,0,0,0,0
1,2017-11-29,6,1,1,6,0,0,0,0,0,0
1,2017-11-28,10,0,1,10,0,0,0,0,0,0
1,2017-11-28,10,0,1,10,0,0,0,0,0,0
1,2017-11-28,30,3,2,30,0,0,0,0,0,2
1,2017-11-28,7,0,1,7,0,0,0,0,0,0
0,2017-11-27,10,0,0,10,0,0,0,0,0,0
1,2017-11-27,11,0,1,11,0,0,0,0,0,0
1,2017-11-26,3,0,1,3,0,0,0,0,0,0
1,2017-11-23,8,2,1,8,0,0,0,0,0,0
1,2017-11-21,40,2,0,40,0,0,0,0,0,2
1,2017-11-20,6,0,0,6,0,0,0,0,0,0
1,2017-11-19,46,3,1,46,0,0,0,0,0,2
1,2017-11-19,18,1,0,18,0,0,0,0,0,0
1,2017-11-19,18,3,2,18,0,0,0,0,0,0
1,2017-11-19,36,3,2,36,0,0,0,0,0,2
1,2017-11-19,11,0,2,11,0,0,0,0,0,0
1,2017-11-19,25,0,1,25,0,0,0,0,0,0
1,2017-11-19,8,2,2,8,0,0,0,0,0,0
1,2017-11-19,17,0,1,17,0,0,0,0,0,0
1,2017-11-19,8,0,0,8,0,0,0,0,0,0
1,2017-11-19,14,0,1,14,0,0,0,0,0,0
1,2017-11-19,11,0,1,11,0,0,0,0,0,0
1,2017-11-19,10,0,1,10,0,0,0,0,0,0
1,2017-11-19,16,0,0,16,0,0,0,0,0,0
1,2017-11-18,8,1,0,8,0,0,0,0,0,0
1,2017-11-18,5,2,0,5,0,0,0,0,0,0
1,2017-11-18,21,4,0,21,0,0,0,0,0,0
1,2017-11-17,5,0,0,5,0,0,0,0,0,0
1,2017-11-16,5,2,0,5,0,0,0,0,0,0
1,2017-11-15,6,0,0,6,0,0,0,0,0,0
1,2017-11-14,8,0,0,8,0,0,0,0,0,0
1,2017-11-13,4,0,0,4,0,0,0,0,0,0
1,2017-11-12,10,0,0,10,0,0,0,0,0,0
1,2017-11-11,8,1,0,8,0,0,0,0,0,0
1,2017-11-10,5,1,0,5,0,0,0,0,0,0
1,2017-11-09,7,0,2,7,0,0,0,0,0,0
1,2017-11-08,6,0,1,6,0,0,0,0,0,0
1,2017-11-07,25,7,0,25,0,0,0,0,0,0
1,2017-11-07,6,4,0,6,0,0,0,0,0,0
1,2017-11-06,12,2,0,12,0,0,0,0,0,0
1,2017-11-05,4,1,0,4,0,0,0,0,0,0
1,2017-11-04,8,1,0,8,0,0,0,0,0,0
1,2017-11-03,38,6,0,38,0,0,0,0,0,2
1,2017-11-03,5,0,0,5,0,0,0,0,0,0
1,2017-11-02,28,4,1,28,0,0,0,0,0,0
1,2017-11-02,9,0,0,9,0,0,0,0,0,0
1,2017-10-31,7,1,0,7,0,0,0,0,0,0
1,2017-10-30,24,0,2,24,0,0,0,0,0,0
1,2017-10-30,19,0,0,19,0,0,0,0,0,0
1,2017-10-30,33,8,0,33,0,0,0,0,0,2
1,2017-10-30,5,3,0,5,0,0,0,0,0,0
1,2017-10-28,5,4,0,5,0,0,0,0,0,0
2,2017-10-27,50,0,0,50,0,0,0,0,0,2
1,2017-10-26,6,0,0,6,0,0,0,0,0,0
1,2017-10-25,8,2,0,8,0,0,0,0,0,0
1,2017-10-24,8,0,0,8,0,0,0,0,0,0
1,2017-10-23,3,0,0,3,0,0,0,0,0,0
1,2017-10-22,6,0,0,6,0,0,0,0,0,0
1,2017-10-21,8,0,0,8,0,0,0,0,0,0
1,2017-10-20,6,0,1,6,0,0,0,0,0,0
1,2017-10-19,7,2,0,7,0,0,0,0,0,0
3,2017-10-18,26,0,0,26,0,0,0,0,0,0
1,2017-10-18,14,0,0,14,0,0,0,0,0,0
1,2017-10-15,13,0,0,13,0,0,0,0,0,0
1,2017-10-14,5,0,0,5,0,0,0,0,0,0
1,2017-10-13,10,0,0,10,0,0,0,0,0,0
1,2017-10-13,3,0,0,3,0,0,0,0,0,0
1,2017-10-11,11,0,0,11,0,0,0,0,0,0
1,2017-10-09,31,2,1,31,0,0,0,0,0,2
1,2017-10-09,7,1,1,7,0,0,0,0,0,0
1,2017-10-08,91,5,1,91,0,0,0,0,0,1
1,2017-10-08,57,3,1,57,0,0,0,0,0,2
1,2017-10-08,3,0,0,3,0,0,0,0,0,0
1,2017-10-08,7,0,0,7,0,0,0,0,0,0
1,2017-10-07,9,0,0,9,0,0,0,0,0,0
1,2017-10-06,11,0,0,11,0,0,0,0,0,0
1,2017-10-04,5,0,0,5,0,0,0,0,0,0
1,2017-10-03,7,0,0,7,0,0,0,0,0,0
1,2017-10-02,4,1,0,4,0,0,0,0,0,0
1,2017-09-29,12,1,0,12,0,0,0,0,0,0
1,2017-09-29,37,3,0,37,0,0,0,0,0,2
1,2017-09-29,69,5,0,69,0,0,0,0,0,2
1,2017-09-29,33,3,0,33,0,0,0,0,0,2
1,2017-09-29,20,0,0,20,0,0,0,0,0,0
1,2017-09-29,8,3,1,8,0,0,0,0,0,0
1,2017-09-29,20,3,0,20,0,0,0,0,0,0
1,2017-09-29,12,0,0,12,0,0,0,0,0,0
1,2017-09-25,14,4,0,14,0,0,0,0,0,0
1,2017-09-25,11,0,0,11,0,0,0,0,0,0
1,2017-09-25,8,1,0,8,0,0,0,0,0,0
1,2017-09-22,16,2,0,16,0,0,0,0,0,0
1,2017-09-22,31,2,0,31,0,0,0,0,0,2
1,2017-09-22,10,1,0,10,0,0,0,0,0,0
1,2017-09-16,92,9,0,92,0,0,0,0,0,1
1,2017-09-16,25,2,0,25,0,0,0,0,0,0
1,2017-09-16,32,3,0,32,0,0,0,0,0,2
1,2017-09-04,30,0,0,30,0,0,0,0,0,2
1,2017-08-31,26,0,0,26,0,0,0,0,0,0
1,2017-08-31,7,0,0,7,0,0,0,0,0,0
1,2017-08-29,22,1,0,22,0,0,0,0,0,0
1,2017-08-23,5,0,0,5,0,0,0,0,0,0
1,2017-08-20,21,0,0,21,0,0,0,0,0,0
1,2017-08-20,9,1,2,9,0,0,0,0,0,0
1,2017-08-20,12,0,1,12,0,0,0,0,0,0
1,2017-08-16,13,0,0,13,0,0,0,0,0,0
1,2017-08-14,19,3,1,19,0,0,0,0,0,0
3,2017-08-12,19,35,1,19,0,0,0,0,0,0
1,2017-08-12,11,1,0,11,0,0,0,0,0,0
1,2017-08-11,10,2,0,10,0,0,0,0,0,0
1,2017-08-09,10,0,0,10,0,0,0,0,0,0
1,2017-08-09,2,0,0,2,0,0,0,0,0,0
1,2017-08-09,1,0,0,1,0,0,0,0,0,0
1,2017-08-08,17,0,0,17,0,0,0,0,0,0
1,2017-08-07,20,0,0,20,0,0,0,0,0,0
1,2017-08-06,29,7,0,29,0,0,0,0,0,2
3,2017-08-06,12,2,0,12,0,0,0,0,0,0
1,2017-08-06,3,1,0,3,0,0,0,0,0,0
1,2017-08-06,3,0,0,3,0,0,0,0,0,0
1,2017-08-05,12,3,0,12,0,0,0,0,0,0
1,2017-08-04,0,0,0,0,0,0,0,0,0,0
1,2017-08-04,2,0,0,2,0,0,0,0,0,0
1,2017-08-04,1,0,0,1,0,0,0,0,0,0
1,2017-08-04,3,0,0,3,0,0,0,0,0,0
1,2017-08-04,2,0,0,2,0,0,0,0,0,0
1,2017-08-04,1,0,0,1,0,0,0,0,0,0
1,2017-08-04,0,0,0,0,0,0,0,0,0,0
1,2017-08-04,2,0,1,2,0,0,0,0,0,0
1,2017-08-04,0,0,0,0,0,0,0,0,0,0
1,2017-08-04,2,1,0,2,0,0,0,0,0,0
1,2017-08-04,23,4,0,23,0,0,0,0,0,0
1,2017-08-03,1,0,0,1,0,0,0,0,0,0
1,2017-08-03,3,3,0,3,0,0,0,0,0,0
1,2017-08-03,2,2,0,2,0,0,0,0,0,0
2,2017-08-01,5,0,0,5,0,0,0,0,0,0
1,2017-08-01,31,14,2,31,0,0,0,0,0,2
1,2017-07-31,22,4,0,22,0,0,0,0,0,0
1,2017-07-30,20,2,0,20,0,0,0,0,0,0
1,2017-07-29,4,0,0,4,0,0,0,0,0,0
1,2017-07-28,3,0,0,3,0,0,0,0,0,0
1,2017-07-28,26,8,0,26,0,0,0,0,0,0
1,2017-07-28,12,2,0,12,0,0,0,0,0,0
1,2017-07-27,0,0,0,0,0,0,0,0,0,0
2,2017-07-27,3,0,0,3,0,0,0,0,0,0
1,2017-07-27,44,11,0,44,0,0,0,0,0,2
1,2017-07-27,64,32,1,64,0,0,0,0,0,2
1,2017-07-26,3,0,0,3,0,0,0,0,0,0
1,2017-07-25,3,0,0,3,0,0,0,0,0,0
1,2017-07-25,17,0,0,17,0,0,0,0,0,0
1,2017-07-23,6,0,0,6,0,0,0,0,0,0
1,2017-07-23,2,0,0,2,0,0,0,0,0,0
1,2017-07-23,2,0,0,2,0,0,0,0,0,0
1,2017-07-23,4,0,0,4,0,0,0,0,0,0
1,2017-07-23,12,0,0,12,0,0,0,0,0,0
3,2017-07-23,7,3,1,7,0,0,0,0,0,0
1,2017-07-22,2,0,0,2,0,0,0,0,0,0
1,2017-07-22,4,0,0,4,0,0,0,0,0,0
1,2017-07-20,0,0,0,0,0,0,0,0,0,0
1,2017-07-20,5,0,0,5,0,0,0,0,0,0
1,2017-07-20,0,0,0,0,0,0,0,0,0,0
1,2017-07-19,2,0,0,2,0,0,0,0,0,0
1,2017-07-18,8,0,0,8,0,0,0,0,0,0
1,2017-07-18,2,0,0,2,0,0,0,0,0,0
1,2017-07-18,7,0,0,7,0,0,0,0,0,0
1,2017-07-17,5,0,0,5,0,0,0,0,0,0
1,2017-07-17,5,0,1,5,0,0,0,0,0,0
1,2017-07-17,0,0,0,0,0,0,0,0,0,0
1,2017-07-17,1,0,0,1,0,0,0,0,0,0
1,2017-07-17,0,0,0,0,0,0,0,0,0,0
1,2017-07-17,0,0,0,0,0,0,0,0,0,0
1,2017-07-17,4,0,0,4,0,0,0,0,0,0
1,2017-07-17,1,0,0,1,0,0,0,0,0,0
1,2017-07-17,2,0,0,2,0,0,0,0,0,0
1,2017-07-17,5,0,0,5,0,0,0,0,0,0
1,2017-07-17,3,0,0,3,0,0,0,0,0,0
1,2017-07-17,1,0,0,1,0,0,0,0,0,0
1,2017-07-17,2,0,0,2,0,0,0,0,0,0
2,2017-07-17,4,0,0,4,0,0,0,0,0,0
1,2017-07-14,8,0,0,8,0,0,0,0,0,0
1,2017-07-13,0,0,0,0,0,0,0,0,0,0
1,2017-07-13,2,0,0,2,0,0,0,0,0,0
1,2017-07-13,1,0,0,1,0,0,0,0,0,0
1,2017-07-12,7,0,0,7,0,0,0,0,0,0
1,2017-07-12,1,0,0,1,0,0,0,0,0,0
1,2017-07-11,1,0,0,1,0,0,0,0,0,0
1,2017-07-11,15,0,0,15,0,0,0,0,0,0
1,2017-07-11,10,0,0,10,0,0,0,0,0,0
1,2017-07-11,3,0,0,3,0,0,0,0,0,0
1,2017-07-10,4,0,0,4,0,0,0,0,0,0
1,2017-07-10,0,0,0,0,0,0,0,0,0,0
1,2017-07-10,0,0,0,0,0,0,0,0,0,0
1,2017-07-10,3,0,0,3,0,0,0,0,0,0
1,2017-07-10,3,0,0,3,0,0,0,0,0,0
1,2017-07-10,3,0,0,3,0,0,0,0,0,0
1,2017-07-10,1,0,0,1,0,0,0,0,0,0
1,2017-07-10,3,0,0,3,0,0,0,0,0,0
1,2017-07-10,4,1,0,4,0,0,0,0,0,0
1,2017-07-09,1,0,0,1,0,0,0,0,0,0
3,2017-07-09,23,3,0,23,0,0,0,0,0,0
1,2017-07-09,3,0,0,3,0,0,0,0,0,0
1,2017-07-09,2,0,0,2,0,0,0,0,0,0
1,2017-07-09,4,0,0,4,0,0,0,0,0,0
1,2017-07-08,1,0,0,1,0,0,0,0,0,0
1,2017-07-08,0,0,0,0,0,0,0,0,0,0
1,2017-07-07,1,0,0,1,0,0,0,0,0,0
1,2017-07-07,3,0,0,3,0,0,0,0,0,0
1,2017-07-07,1,0,0,1,0,0,0,0,0,0
1,2017-07-07,1,0,0,1,0,0,0,0,0,0
1,2017-07-06,13,0,0,13,0,0,0,0,0,0
1,2017-07-06,0,0,0,0,0,0,0,0,0,0
3,2017-07-06,11,0,0,11,0,0,0,0,0,0
1,2017-07-06,4,0,0,4,0,0,0,0,0,0
1,2017-07-05,3,0,0,3,0,0,0,0,0,0
1,2017-07-04,1,0,0,1,0,0,0,0,0,0
1,2017-07-04,1,0,0,1,0,0,0,0,0,0
1,2017-07-04,2,0,0,2,0,0,0,0,0,0
1,2017-07-04,5,0,0,5,0,0,0,0,0,0
1,2017-07-04,10,0,0,10,0,0,0,0,0,0
1,2017-07-03,1,0,0,1,0,0,0,0,0,0
1,2017-07-03,1,0,0,1,0,0,0,0,0,0
1,2017-07-03,6,0,0,6,0,0,0,0,0,0
1,2017-07-03,0,0,0,0,0,0,0,0,0,0
1,2017-07-03,0,0,0,0,0,0,0,0,0,0
1,2017-07-03,2,0,0,2,0,0,0,0,0,0
1,2017-07-02,10,0,0,10,0,0,0,0,0,0
1,2017-07-01,1,0,0,1,0,0,0,0,0,0
1,2017-06-30,2,0,0,2,0,0,0,0,0,0
1,2017-06-30,2,0,0,2,0,0,0,0,0,0
1,2017-06-30,6,1,0,6,0,0,0,0,0,0
1,2017-06-29,1,0,0,1,0,0,0,0,0,0
1,2017-06-29,1,0,0,1,0,0,0,0,0,0
1,2017-06-28,1,0,0,1,0,0,0,0,0,0
1,2017-06-28,6,1,0,6,0,0,0,0,0,0
1,2017-06-27,2,0,0,2,0,0,0,0,0,0
1,2017-06-27,1,0,0,1,0,0,0,0,0,0
1,2017-06-27,2,0,0,2,0,0,0,0,0,0
1,2017-06-27,4,0,0,4,0,0,0,0,0,0
1,2017-06-27,2,0,0,2,0,0,0,0,0,0
1,2017-06-26,1,0,0,1,0,0,0,0,0,0
1,2017-06-26,1,0,0,1,0,0,0,0,0,0
1,2017-06-26,1,0,0,1,0,0,0,0,0,0
1,2017-06-26,2,0,0,2,0,0,0,0,0,0
3,2017-06-26,0,0,0,0,0,0,0,0,0,0
1,2017-06-26,2,0,0,2,0,0,0,0,0,0
1,2017-06-26,4,0,0,4,0,0,0,0,0,0
1,2017-06-24,1,0,0,1,0,0,0,0,0,0
1,2017-06-24,2,0,0,2,0,0,0,0,0,0
1,2017-06-24,2,0,0,2,0,0,0,0,0,0
1,2017-06-24,0,0,0,0,0,0,0,0,0,0
1,2017-06-23,2,0,0,2,0,0,0,0,0,0
1,2017-06-23,3,0,0,3,0,0,0,0,0,0
1,2017-06-23,1,0,0,1,0,0,0,0,0,0
1,2017-06-23,3,0,0,3,0,0,0,0,0,0
1,2017-06-23,2,0,0,2,0,0,0,0,0,0
1,2017-06-23,1,0,0,1,0,0,0,0,0,0
1,2017-06-23,3,0,0,3,0,0,0,0,0,0
1,2017-06-22,3,0,0,3,0,0,0,0,0,0
1,2017-06-22,3,3,1,3,0,0,0,0,0,0
1,2017-06-21,2,0,0,2,0,0,0,0,0,0
1,2017-06-21,1,0,1,1,0,0,0,0,0,0
1,2017-06-21,0,0,0,0,0,0,0,0,0,0
1,2017-06-21,2,0,0,2,0,0,0,0,0,0
1,2017-06-21,2,0,0,2,0,0,0,0,0,0
1,2017-06-18,0,0,0,0,0,0,0,0,0,0
1,2017-06-18,1,0,0,1,0,0,0,0,0,0
1,2017-06-17,2,0,0,2,0,0,0,0,0,0
1,2017-06-17,2,0,0,2,0,0,0,0,0,0
1,2017-06-16,3,0,0,3,0,0,0,0,0,0
1,2017-06-16,1,0,0,1,0,0,0,0,0,0
1,2017-06-02,5,0,0,5,0,0,0,0,0,0
1,2018-02-14,78,5,1,78,0,0,0,0,0,1
3,2018-06-12,2,0,0,2,0,0,0,0,0,0
3,2018-06-12,9,0,1,9,0,0,0,0,0,0
3,2018-06-11,24,0,0,24,0,0,0,0,0,0
3,2018-06-11,19,0,0,19,0,0,0,0,0,0
3,2018-06-11,22,2,1,22,0,0,0,0,0,0
3,2018-06-10,41,0,0,41,0,0,0,0,0,2
3,2018-06-09,7,0,0,7,0,0,0,0,0,0
1,2018-06-07,68,4,0,68,0,0,0,0,0,2
3,2018-06-06,20,2,0,20,0,0,0,0,0,0
1,2018-06-06,43,2,0,43,0,0,0,0,0,2
3,2018-06-05,31,4,0,31,0,0,0,0,0,2
1,2018-06-05,34,1,0,34,0,0,0,0,0,2
3,2018-06-05,28,1,2,28,0,0,0,0,0,0
3,2018-06-05,13,0,0,13,0,0,0,0,0,0
1,2018-05-29,15,0,0,15,0,0,0,0,0,0
1,2018-05-23,25,1,1,25,0,0,0,0,0,0
3,2018-06-12,0,0,0,0,0,0,0,0,0,0
3,2018-06-11,1,0,1,1,0,0,0,0,0,0
3,2018-06-09,4,0,0,4,0,0,0,0,0,0
3,2018-06-08,0,0,0,0,0,0,0,0,0,0
3,2018-06-07,2,0,0,2,0,0,0,0,0,0
3,2018-06-03,2,0,0,2,0,0,0,0,0,0
3,2018-06-02,0,0,0,0,0,0,0,0,0,0
3,2018-06-01,0,0,0,0,0,0,0,0,0,0
3,2018-06-01,0,0,0,0,0,0,0,0,0,0
3,2018-05-31,0,0,0,0,0,0,0,0,0,0
3,2018-05-31,0,0,0,0,0,0,0,0,0,0
3,2018-05-29,1,0,0,1,0,0,0,0,0,0
3,2018-05-29,0,0,0,0,0,0,0,0,0,0
3,2018-05-29,0,0,0,0,0,0,0,0,0,0
3,2018-05-28,1,0,0,1,0,0,0,0,0,0
3,2018-05-28,3,0,0,3,0,0,0,0,0,0
3,2018-05-28,0,0,0,0,0,0,0,0,0,0
3,2018-05-27,0,0,0,0,0,0,0,0,0,0
3,2018-05-27,0,0,0,0,0,0,0,0,0,0
3,2018-05-23,2,0,0,2,0,0,0,0,0,0
3,2018-05-23,9,0,0,9,0,0,0,0,0,0
3,2018-05-22,2,0,0,2,0,0,0,0,0,0
3,2018-05-21,2,0,0,2,0,0,0,0,0,0
3,2018-05-21,1,0,0,1,0,0,0,0,0,0
3,2018-05-20,0,0,0,0,0,0,0,0,0,0
3,2018-05-20,2,0,0,2,0,0,0,0,0,0
3,2018-05-20,0,0,0,0,0,0,0,0,0,0
3,2018-05-20,1,0,0,1,0,0,0,0,0,0
3,2018-05-19,1,0,0,1,0,0,0,0,0,0
3,2018-05-17,3,0,0,3,0,0,0,0,0,0
3,2018-05-17,0,0,0,0,0,0,0,0,0,0
3,2018-05-17,1,0,0,1,0,0,0,0,0,0
3,2018-05-16,0,0,0,0,0,0,0,0,0,0
3,2018-05-16,0,0,0,0,0,0,0,0,0,0
3,2018-05-16,0,0,0,0,0,0,0,0,0,0
3,2018-05-15,0,0,0,0,0,0,0,0,0,0
3,2018-05-15,0,0,0,0,0,0,0,0,0,0
3,2018-05-15,0,0,0,0,0,0,0,0,0,0
3,2018-05-14,1,0,0,1,0,0,0,0,0,0
3,2018-05-14,0,0,0,0,0,0,0,0,0,0
3,2018-05-13,1,0,0,1,0,0,0,0,0,0
3,2018-05-13,1,0,0,1,0,0,0,0,0,0
3,2018-05-12,3,0,0,3,0,0,0,0,0,0
3,2018-05-11,0,0,0,0,0,0,0,0,0,0
3,2018-05-11,1,0,0,1,0,0,0,0,0,0
3,2018-05-10,1,0,0,1,0,0,0,0,0,0
3,2018-05-08,0,0,0,0,0,0,0,0,0,0
3,2018-05-08,3,0,0,3,0,0,0,0,0,0
3,2018-05-07,5,0,0,5,0,0,0,0,0,0
3,2018-05-06,2,0,0,2,0,0,0,0,0,0
3,2018-05-05,4,0,1,4,0,0,0,0,0,0
3,2018-05-04,0,0,0,0,0,0,0,0,0,0
3,2018-05-04,0,0,0,0,0,0,0,0,0,0
3,2018-05-02,1,0,1,1,0,0,0,0,0,0
3,2018-04-28,2,0,0,2,0,0,0,0,0,0
3,2018-04-26,2,0,0,2,0,0,0,0,0,0
3,2018-04-25,0,0,0,0,0,0,0,0,0,0
3,2018-04-25,3,0,0,3,0,0,0,0,0,0
3,2018-04-24,2,0,1,2,0,0,0,0,0,0
3,2018-04-23,0,0,0,0,0,0,0,0,0,0
3,2018-04-22,3,0,0,3,0,0,0,0,0,0
3,2018-04-21,3,0,0,3,0,0,0,0,0,0
3,2018-04-20,2,0,0,2,0,0,0,0,0,0
3,2018-04-09,1,0,0,1,0,0,0,0,0,0
3,2018-04-08,2,0,0,2,0,0,0,0,0,0
3,2018-04-06,1,0,1,1,0,0,0,0,0,0
3,2018-04-06,2,0,1,2,0,0,0,0,0,0
3,2018-04-04,4,0,0,4,0,0,0,0,0,0
3,2018-04-03,2,0,0,2,0,0,0,0,0,0
3,2018-04-03,5,0,0,5,0,0,0,0,0,0
3,2018-04-02,4,0,0,4,0,0,0,0,0,0
3,2018-04-01,0,0,0,0,0,0,0,0,0,0
3,2018-03-31,1,0,0,1,0,0,0,0,0,0
3,2018-03-29,1,0,0,1,0,0,0,0,0,0
3,2018-03-27,10,0,0,10,0,0,0,0,0,0
3,2018-03-25,4,0,0,4,0,0,0,0,0,0
3,2018-03-25,0,0,0,0,0,0,0,0,0,0
3,2018-03-25,2,0,0,2,0,0,0,0,0,0
3,2018-03-23,0,0,0,0,0,0,0,0,0,0
3,2018-03-23,0,0,0,0,0,0,0,0,0,0
3,2018-03-22,1,0,0,1,0,0,0,0,0,0
3,2018-03-22,0,0,0,0,0,0,0,0,0,0
3,2018-03-22,1,0,0,1,0,0,0,0,0,0
3,2018-03-21,0,0,0,0,0,0,0,0,0,0
3,2018-03-20,0,0,0,0,0,0,0,0,0,0
3,2018-03-20,0,0,0,0,0,0,0,0,0,0
3,2018-03-18,4,0,0,4,0,0,0,0,0,0
3,2018-03-18,1,0,0,1,0,0,0,0,0,0
3,2018-03-17,0,0,0,0,0,0,0,0,0,0
3,2018-03-14,0,0,0,0,0,0,0,0,0,0
3,2018-03-13,0,0,0,0,0,0,0,0,0,0
3,2018-03-13,0,0,0,0,0,0,0,0,0,0
3,2018-03-11,2,0,0,2,0,0,0,0,0,0
3,2018-03-09,2,0,1,2,0,0,0,0,0,0
3,2018-03-09,1,0,1,1,0,0,0,0,0,0
3,2018-03-09,0,0,1,0,0,0,0,0,0,0
3,2018-03-08,0,0,0,0,0,0,0,0,0,0
3,2018-03-08,3,0,0,3,0,0,0,0,0,0
3,2018-03-08,0,0,0,0,0,0,0,0,0,0
3,2018-03-07,1,0,1,1,0,0,0,0,0,0
3,2018-03-07,2,0,0,2,0,0,0,0,0,0
3,2018-03-06,0,0,0,0,0,0,0,0,0,0
3,2018-03-06,0,0,0,0,0,0,0,0,0,0
3,2018-03-05,0,0,0,0,0,0,0,0,0,0
3,2018-03-05,1,0,0,1,0,0,0,0,0,0
3,2018-03-05,3,0,0,3,0,0,0,0,0,0
3,2018-03-05,1,0,0,1,0,0,0,0,0,0
3,2018-03-04,4,0,1,4,0,0,0,0,0,0
3,2018-03-04,3,0,0,3,0,0,0,0,0,0
3,2018-03-04,1,0,0,1,0,0,0,0,0,0
3,2018-03-03,1,0,0,1,0,0,0,0,0,0
3,2018-03-01,2,0,0,2,0,0,0,0,0,0
3,2018-03-01,0,0,0,0,0,0,0,0,0,0
3,2018-03-01,2,0,1,2,0,0,0,0,0,0
3,2018-02-28,1,0,0,1,0,0,0,0,0,0
3,2018-02-28,0,0,0,0,0,0,0,0,0,0
3,2018-02-28,0,0,0,0,0,0,0,0,0,0
3,2018-02-27,3,0,1,3,0,0,0,0,0,0
